Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
2              |     2011-07-06 14:47:03      |     13        |     runApp                                |     Bootstrap                               |     /oasis/relatorio-demanda/chamado-tercnico                                       |     /var/www/oasis/public/index.php                                                 |     Action "chamadoTercnico" does not exist and was not trapped in __call()
2              |     2011-07-06 14:49:17      |     13        |     runApp                                |     Bootstrap                               |     /oasis/relatorio-demanda/chamado-tercnico                                       |     /var/www/oasis/public/index.php                                                 |     Action "chamadoTercnico" does not exist and was not trapped in __call()
2              |     2011-07-06 14:54:49      |               |                                           |                                             |     /oasis/relatorioDemanda/chamado-tercnico                                        |                                                                                     |     Invalid controller specified (chamado-tercnico)   
2              |     2011-07-07 09:26:14      |     26        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     A table must have a primary key, but none was found
2              |     2011-07-07 09:27:06      |     26        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     A table must have a primary key, but none was found
2              |     2011-07-07 09:29:06      |     23        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     A table must have a primary key, but none was found
2              |     2011-07-07 09:34:33      |     23        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     A table must have a primary key, but none was found
2              |     2011-07-07 09:39:26      |     23        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     A table must have a primary key, but none was found
2              |     2011-07-07 09:39:59      |     23        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     A table must have a primary key, but none was found
2              |     2011-07-07 09:40:25      |     23        |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     A table must have a primary key, but none was found
2              |     2011-07-07 09:59:13      |     1302      |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     A table must have a primary key, but none was found
2              |     2011-07-07 09:59:41      |     1302      |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     A table must have a primary key, but none was found
2              |     2011-07-07 10:02:14      |     1302      |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     A table must have a primary key, but none was found
